Station ID,Station Name,Data Source,Latitude (deg),Longitude (deg),Observation ID,Observation Date,Day of Year (day),Month (month),City,State/Province,County,Number,Amphibian Common Names,Life Stage,Malformation Type,Side of Body,Malformation Location,Malformation Description,Station Address,Photos,Media,Documents
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745155,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745395,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744451,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8746316,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744695,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744771,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745833,1986-06-30,Jun-30,June,Felton,California,Santa Cruz,,Pacific Treefrog Complex,Don't know,Abnormal Not Specified,,NA,"various hind limb abnormalities, extra hind limbs, missing hind and forelimbs",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744405,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745118,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745507,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745569,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744329,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745845,1986-06-30,Jun-30,June,Felton,California,Santa Cruz,,Pacific Treefrog Complex,Don't know,Abnormal Not Specified,,NA,"various hind limb abnormalities, extra hind limbs, missing hind and forelimbs",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745294,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744820,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744966,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745495,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744513,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8746409,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745917,1986-06-30,Jun-30,June,Felton,California,Santa Cruz,,Pacific Treefrog Complex,Don't know,Abnormal Not Specified,,NA,"various hind limb abnormalities, extra hind limbs, missing hind and forelimbs",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744375,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745489,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744895,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744568,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745217,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745127,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8746281,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745745,1986-06-30,Jun-30,June,Felton,California,Santa Cruz,,Pacific Treefrog Complex,Don't know,Abnormal Not Specified,,NA,"various hind limb abnormalities, extra hind limbs, missing hind and forelimbs",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744657,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745504,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745783,1986-06-30,Jun-30,June,Felton,California,Santa Cruz,,Pacific Treefrog Complex,Don't know,Abnormal Not Specified,,NA,"various hind limb abnormalities, extra hind limbs, missing hind and forelimbs",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744409,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745553,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744698,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745474,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744518,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744774,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8745980,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744704,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744900,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
1755193,"Felton, CA W Zayante Rd.",Malformation Nation Observations,37.066609,-122.051066,8744702,1986-08-31,Aug-31,August,Felton,California,Santa Cruz,,Santa Cruz Long-toed Salamander,Don't know,Abnormal Not Specified,,NA,"various hind and forelimb abnormalities, extra hind limbs, one extra forelimb, missing hind digits, one missing front digit, extra hind digits",, , , 
